traitname_short,value,dataset_id,traitname_short_new,value_new
flowering_month_start,October,92,flowering_month_start,oct
LeafCompoundness,simple,92,LeafCompoundness,simple
LeafCompoundness,compound,92,LeafCompoundness,compound
LeafCompoundness,articles,92,leaf_type,articles
LeafPhenology,EP,92,LeafPhenology,EP
LeafPhenology,EDP,92,LeafPhenology,E
LeafPhenology,E,92,LeafPhenology,E
LeafPhenology,P,92,LeafPhenology,P
LeafPhenology,EAP,92,LeafPhenology,E
LeafPhenology,EPB,92,LeafPhenology,E
LeafPhenology,ED,92,LeafPhenology,ED
LeafPhenology,DP,92,LeafPhenology,DP
LeafPhenology,EDPB,92,LeafPhenology,
LeafPhenology,EAPB,92,LeafPhenology,E
PlantGrowthForm,S,92,PlantGrowthForm,shrub
PlantGrowthForm,TS,92,PlantGrowthForm,shrub tree
PlantGrowthForm,SU,92,PlantGrowthForm,
PlantGrowthForm,T,92,PlantGrowthForm,tree
PlantGrowthForm,U,92,PlantGrowthForm,subshrub
PlantGrowthForm,TSC,92,PlantGrowthForm,
PlantGrowthForm,L,92,PlantGrowthForm,climber
seed_shape,elliptical,92,seed_shape,elliptical
seed_shape,orbicular,92,seed_shape,orbicular
dispersal_syndrome,aril,93,dispersal_syndrome,vertebrate
flowering_month_end,April,93,flowering_month_end,apr
flowering_month_end,November,93,flowering_month_end,nov
flowering_month_end,January,93,flowering_month_end,jan
flowering_month_end,NULL,93,flowering_month_end,
flowering_month_end,September,93,flowering_month_end,sep
flowering_month_end,October,93,flowering_month_end,oct
flowering_month_end,All year,93,flowering_month_end,All year
flowering_month_end,December,93,flowering_month_end,dec
flowering_month_end,March,93,flowering_month_end,mar
flowering_month_end,August,93,flowering_month_end,aug
flowering_month_end,February,93,flowering_month_end,feb
flowering_month_end,May,93,flowering_month_end,may
flowering_month_end,June,93,flowering_month_end,jun
flowering_month_end,July,93,flowering_month_end,jul
flowering_month_start,December,93,flowering_month_start,dec
flowering_month_start,October,93,flowering_month_start,oct
flowering_month_start,November,93,flowering_month_start,nov
flowering_month_start,NULL,93,flowering_month_start,
flowering_month_start,April,93,flowering_month_start,apr
flowering_month_start,September,93,flowering_month_start,sep
flowering_month_start,August,93,flowering_month_start,aug
flowering_month_start,All year,93,flowering_month_start,All year
flowering_month_start,July,93,flowering_month_start,jul
flowering_month_start,June,93,flowering_month_start,jun
flowering_month_start,May,93,flowering_month_start,may
flowering_month_start,March,93,flowering_month_start,mar
flowering_month_start,January,93,flowering_month_start,jan
flowering_month_start,February,93,flowering_month_start,feb
LeafCompoundness,simple,93,LeafCompoundness,simple
LeafCompoundness,compound,93,LeafCompoundness,compound
LeafCompoundness,articles,93,leaf_type,articles
LeafPhenology,EP,93,LeafPhenology,EP
LeafPhenology,P,93,LeafPhenology,P
LeafPhenology,D,93,LeafPhenology,D
LeafPhenology,E,93,LeafPhenology,E
LeafPhenology,EPB,93,LeafPhenology,E
LeafPhenology,A,93,LeafPhenology,A
LeafPhenology,ED,93,LeafPhenology,
LeafPhenology,EDP,93,LeafPhenology,P
LeafPhenology,DP,93,LeafPhenology,DP
LeafPhenology,EAP,93,LeafPhenology,E
LeafPhenology,AP,93,LeafPhenology,
LeafPhenology,EB,93,LeafPhenology,EB
LeafPhenology,AB,93,LeafPhenology,
LeafPhenology,PB,93,LeafPhenology,
LeafPhenology,EAB,93,LeafPhenology,E
LeafPhenology,DPB,93,LeafPhenology,D
LeafPhenology,EA,93,LeafPhenology,EA
LeafPhenology,B,93,LeafPhenology,B
PlantGrowthForm,V,93,PlantGrowthForm,climber
PlantGrowthForm,T,93,PlantGrowthForm,tree
PlantGrowthForm,TS,93,PlantGrowthForm,shrub tree
PlantGrowthForm,H,93,PlantGrowthForm,herb
PlantGrowthForm,S,93,PlantGrowthForm,shrub
PlantGrowthForm,TV,93,PlantGrowthForm,climber
PlantGrowthForm,SC,93,PlantGrowthForm,climber
PlantGrowthForm,L,93,PlantGrowthForm,climber
PlantGrowthForm,SV,93,PlantGrowthForm,climber
PlantGrowthForm,TH,93,PlantGrowthForm,tree
PlantGrowthForm,HL,93,PlantGrowthForm,climber
PlantGrowthForm,CV,93,PlantGrowthForm,climber
PlantGrowthForm,SE,93,PlantGrowthForm,graminoid
PlantGrowthForm,C,93,PlantGrowthForm,climber
PlantGrowthForm,SL,93,PlantGrowthForm,climber
PlantGrowthForm,TSC,93,PlantGrowthForm,climber
PlantGrowthForm,SU,93,PlantGrowthForm,
PlantGrowthForm,SH,93,PlantGrowthForm,
PlantGrowthForm,U,93,PlantGrowthForm,subshrub
PlantGrowthForm,VL,93,PlantGrowthForm,climber
PlantGrowthForm,CP,93,PlantGrowthForm,
PlantGrowthForm,SUH,93,PlantGrowthForm,
PlantGrowthForm,A,93,PlantGrowthForm,aquatic
PlantGrowthForm,TSV,93,PlantGrowthForm,
PlantGrowthForm,HA,93,PlantGrowthForm,aquatic
PlantGrowthForm,HV,93,PlantGrowthForm,climber
PlantGrowthForm,E,93,PlantGrowthForm,graminoid
PlantGrowthForm,HE,93,PlantGrowthForm,graminoid
seed_shape,elliptical,93,seed_shape,elliptical
seed_shape,orbicular,93,seed_shape,orbicular
seed_shape,NULL,93,seed_shape,
dispersal_syndrome,aril,94,dispersal_syndrome,vertebrate
dispersal_syndrome,caruncle,94,dispersal_syndrome,invertebrate
dispersal_syndrome,indehiscent,94,dispersal_syndrome,
dispersal_syndrome,seed unilaterally winged,94,dispersal_syndrome,wind
dispersal_syndrome,seed winged,94,dispersal_syndrome,wind
dispersal_syndrome,fruit winged,94,dispersal_syndrome,wind
dispersal_syndrome,seed containing a sac of air,94,dispersal_syndrome,
dispersal_syndrome,"pericarp, aril, arillode",94,dispersal_syndrome,vertebrate
dispersal_syndrome,thick and succulent pericarp; aril,94,dispersal_syndrome,vertebrate
dispersal_syndrome,bladdery wings,94,dispersal_syndrome,wind
dispersal_syndrome,nut winged,94,dispersal_syndrome,wind
dispersal_syndrome,fleshy wings/capsule,94,dispersal_syndrome,
dispersal_syndrome,"indehiscent, woody",94,dispersal_syndrome,
dispersal_syndrome,strophiole on seed,94,dispersal_syndrome,
dispersal_syndrome,fleshy dehiscent capsule,94,dispersal_syndrome,ballistic
dispersal_syndrome,fruit separates into fleshy nutlets,94,dispersal_syndrome,
dispersal_syndrome,seed wing obsolete,94,dispersal_syndrome,
flowering_month_end,10,94,flowering_month_end,10
flowering_month_end,12,94,flowering_month_end,12
flowering_month_end,1,94,flowering_month_end,1
flowering_month_end,9,94,flowering_month_end,9
flowering_month_end,11,94,flowering_month_end,11
flowering_month_end,7,94,flowering_month_end,7
flowering_month_end,5,94,flowering_month_end,5
flowering_month_end,8,94,flowering_month_end,8
flowering_month_end,2,94,flowering_month_end,2
flowering_month_end,3,94,flowering_month_end,3
flowering_month_end,6,94,flowering_month_end,6
flowering_month_end,4,94,flowering_month_end,4
flowering_month_start,4,94,flowering_month_start,4
flowering_month_start,1,94,flowering_month_start,1
flowering_month_start,8,94,flowering_month_start,8
flowering_month_start,7,94,flowering_month_start,7
flowering_month_start,5,94,flowering_month_start,5
flowering_month_start,2,94,flowering_month_start,2
flowering_month_start,10,94,flowering_month_start,10
flowering_month_start,9,94,flowering_month_start,9
flowering_month_start,12,94,flowering_month_start,12
flowering_month_start,6,94,flowering_month_start,6
flowering_month_start,11,94,flowering_month_start,11
flowering_month_start,3,94,flowering_month_start,3
fruit_type,pod,94,fruit_type,pod
fruit_type,capsule,94,fruit_type,capsule
fruit_type,drupe,94,fruit_type,drupe
fruit_type,achene,94,fruit_type,achene
fruit_type,nut,94,fruit_type,nut
fruit_type,samara,94,fruit_type,samara
fruit_type,follicle,94,fruit_type,follicle
fruit_type,berry,94,fruit_type,berry
fruit_type,utricle,94,fruit_type,utricle
fruit_type,syncarp,94,fruit_type,syncarp
fruit_type,syconium,94,fruit_type,syconium
fruit_type,schizocarp,94,fruit_type,schizocarp
fruit_type_botany,dry,94,fruit_type_botany,dry
fruit_type_botany,fleshy,94,fruit_type_botany,fleshy
fruit_type_function,fleshy,94,fruit_type_function,fleshy
fruit_type_function,dry,94,fruit_type_function,dry
dispersal_syndrome,receptacle,95,dispersal_syndrome,
dispersal_syndrome,receptacle (small and inconspicuous),95,dispersal_syndrome,
dispersal_syndrome,woody bract scales; fertile scales not fleshy at maturity,95,dispersal_syndrome,
dispersal_syndrome,fleshy seeds,95,dispersal_syndrome,
dispersal_syndrome,sarcotesta,95,dispersal_syndrome,
fruit_type_function,dry,95,fruit_type_function,dry
fruit_type_function,fleshy,95,fruit_type_function,fleshy
