Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality ,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA
4,1,0,Geranium retrorsum,GERANIACEAE,,1,,,1,,,,,,,15,2,0.3,1,,4,2,0,2.5,1,3,
4,1,0,Geranium solanderi,GERANIACEAE,1,1,,,,,,,,,,15,2,0.5,1,,4,2,0,1.14,1,3,
4,1,0,Pelargonium australe,GERANIACEAE,1,1,,,,1,,,,1,,3,3,0.8,1,,4,2,0,1.07,1,3,
,1,,Pelargonium littorale,GERANIACEAE,1,1,1,1,,1,,,,,,4,5,0.4,1,,4,2,0,,1,3,
2,1,0,Gleichenia microphylla,GLEICHENIACEAE,1,,1,,,,,,,,,15,1,4,3,a,1,2,0,0.0001,0,1,
,0,,Dampiera dysantha,GOODENIACEAE,,,1,,,,,,,,,7,1,0.7,1,,6,2,0,,1,1,
,1,,Dampiera lanceolata,GOODENIACEAE,,,1,,,,,,,,,8,1,1,1,,6,2,0,,1,1,
,1,,Dampiera rosmarinifolia,GOODENIACEAE,,1,1,,,,,,,,,8,1,0.6,1,,6,2,0,,1,1,
,1,,Goodenia affinis,GOODENIACEAE,,1,,,,,,,,,,1,2,0.1,1,,6,2,0,,1,1,
,1,,Goodenia albiflora,GOODENIACEAE,,1,,,,,,,,,,7,2,0.7,1,,6,2,0,,1,1,
,1,,Goodenia amplexans,GOODENIACEAE,1,1,,,,,,,,,,8,1,1,1,,6,2,0,,1,1,
4,1,0,Goodenia blackiana,GOODENIACEAE,1,,,,,,,,,,,1,3,0.2,2,a,6,2,0,,1,1,
4,1,0,Goodenia geniculata,GOODENIACEAE,1,,,,,,,,,,,3,3,0.1,2,a,6,2,0,,1,1,15.99
4,1,0,Goodenia ovata,GOODENIACEAE,1,1,,,,,,,,,,8,1,2.5,1,,6,2,0,0.6978,1,1,
4,1,0,Goodenia pinnatifida,GOODENIACEAE,,1,,,1,,,,,,,1,3,0.4,1,,6,2,0,3.27,1,1,
,1,,Goodenia primulacea,GOODENIACEAE,1,1,,,1,,,,,,,1,3,0.1,2,a,6,2,0,,1,1,
,1,,Goodenia pusilliflora,GOODENIACEAE,,1,,,,,,,,,,1,3,0.15,1,,6,2,0,,1,1,
,1,,Goodenia varia,GOODENIACEAE,,1,,,1,,,,,,,8,1,1,1,,6,2,0,,1,1,
,1,,Goodenia willisiana,GOODENIACEAE,,1,,,,,,,,,,1,3,0.1,1,,6,2,0,,1,1,
4,1,0,Scaevola albida,GOODENIACEAE,,1,1,1,,,,,,,,3,3,0.5,1,,1,2,0,,1,1,
,1,,Scaevola angustata,GOODENIACEAE,1,,1,,,,,,,,,8,1,1,1,,1,2,0,,1,1,
,1,,Scaevola crassifolia,GOODENIACEAE,,,1,,,1,,,,,,8,1,1.5,1,,1,2,0,,1,1,
,1,,Scaevola linearis ssp. confertifolia,GOODENIACEAE,,1,1,,,,,,,,,8,1,0.6,1,,1,2,0,,1,1,
4,1,0,Selliera radicans,GOODENIACEAE,,1,1,1,,,,,,1,,1,3,0.05,2,a,3,,0,,2,1,
,1,,Velleia arguta,GOODENIACEAE,,1,1,1,,,,,,,,3,3,0.4,1,,2,2,0,,1,1,
4,1,0,Velleia paradoxa,GOODENIACEAE,,1,,,1,,,,,1,,1,3,0.15,1,,2,2,0,5.19,1,1,
,1,,Gyrostemon australasicus,GYROSTEMONACEAE,,,,,,,,,,,,8,1,1,1,,3,,0,,,1,
,1,,Glischrocaryon behrii,HALORAGACEAE,,1,,,,,,,,,,4,2,0.5,1,,2,2,0,,0,1,
,1,,Gonocarpus elatus,HALORAGACEAE,,1,,,,,,,,,,4,2,0.6,1,,1,2,0,,0,1,
,1,,Gonocarpus mezianus,HALORAGACEAE,1,1,,,,,,,,,,4,2,0.4,1,,1,2,0,,0,1,
4,0,0,Gonocarpus micranthus ssp micranthus,HALORAGACEAE,,,1,1,,,1,,,,,1,2,0.1,2,a,1,2,0,,0,1,
4,1,0,Gonocarpus tetragynus,HALORAGACEAE,1,1,1,1,1,,,,,,,3,2,0.3,3,d,1,2,0,0.47,0,1,8.65
,1,,Haloragis acutangula,HALORAGACEAE,,,,,,1,,,,,,4,2,0.45,1,,3,2,0,,0,1,
4,1,0,Haloragis aspera,HALORAGACEAE,,1,,,1,,,,,,,4,4,0.3,3,a,3,2,0,,0,1,
,0,,Haloragis brownii,HALORAGACEAE,,,,,,,1,,,,,19,7,0.6,2,a,1,2,0,,0,1,
4,1,0,Haloragis heterophylla,HALORAGACEAE,,,1,1,1,,,,,,,4,4,0.5,3,a,3,2,0,,0,1,
4,1,0,Myriophyllum amphibium,HALORAGACEAE,,,,,,,1,,,,,19,7,0.07,2,a,2,12,0,,0,1,
4,1,0,Myriophyllum caput-medusae,HALORAGACEAE,,,,,,,1,,,,,19,7,2,1,,7,12,0,,0,1,
4,1,0,Myriophyllum integrifolium,HALORAGACEAE,1,,,,,,,,,,,1,5,0.05,1,,1,12,0,,0,1,
4,0,0,Myriophyllum muelleri,HALORAGACEAE,,,,,,,1,,,,,19,7,0.6,1,,7,12,0,,0,1,
4,1,0,Myriophyllum simulans,HALORAGACEAE,,,,,,,1,,,,,19,7,0.4,2,a,7,12,0,,0,1,
4,1,0,Myriophyllum verrucosum,HALORAGACEAE,,,,,,,1,,,,,18,7,1.5,2,a,7,12,0,,0,1,
3,0,0,Ottelia ovalifolia,HYDROCHARITACEAE,,,,,,,1,,,,,19,7,0.7,1,,7,12,0,,1,1,
3,1,0,Patersonia fragilis,IRIDACEAE,,,1,,,,,,,,,6,3,0.5,3,a,6,2,0,,1,1,
3,1,0,Patersonia occidentalis,IRIDACEAE,1,,1,,,,,,,,,6,3,0.7,3,a,6,2,0,,1,1,
,1,,Isoetes drummondii ssp. drummondii,ISOETACEAE,,,,,,,1,,,,,1,4,0.2,3,c,1,2,0,0.0001,0,1,
3,1,0,Juncus amabilis,JUNCACEAE,1,,1,,1,,,,,,,6,4,1.2,3,a,1,12,0,,0,1,
3,1,0,Juncus australis,JUNCACEAE,1,,,,,,,,,1,,6,4,1.2,3,a,1,12,0,,0,1,
3,1,0,Juncus bufonius,JUNCACEAE,1,1,1,,1,,,,,1,,3,5,0.3,1,,1,12,0,0.012,0,1,33.31
3,1,0,Juncus caespiticius,JUNCACEAE,,,,,,,,,,1,,6,4,0.4,3,a,1,12,0,,0,1,
,1,,Juncus continuus,JUNCACEAE,,1,,,,,,,,,,2,3,1.2,3,a,1,12,0,,0,1,
3,1,0,Juncus flavidus,JUNCACEAE,,1,,,,,,1,,,,6,4,1.2,3,a,1,12,0,,0,1,
3,1,0,Juncus holoschoenus,JUNCACEAE,1,1,1,,,,,,,,,1,4,0.2,3,a,1,12,0,,0,1,
3,1,0,Juncus kraussii,JUNCACEAE,,1,,,,1,,,,,,6,4,2.3,3,a,1,12,0,,0,1,
3,1,0,Juncus pallidus,JUNCACEAE,1,,,,1,,,,,,,6,4,,3,a,1,12,0,,0,1,
3,1,0,Juncus pauciflorus,JUNCACEAE,1,,,,,,,,,1,,6,4,1,3,a,1,12,0,,0,1,
3,1,0,Juncus planifolius,JUNCACEAE,1,,1,,,,,,,,,6,5,0.5,1,,1,2,0,,0,1,
,1,,Juncus polyanthemus,JUNCACEAE,,,,,,,1,,,,,1,3,1.5,3,a,1,12,0,,0,1,
3,1,0,Juncus prismatocarpus,JUNCACEAE,1,,1,,,,,,,,,1,4,0.6,3,a,1,12,0,,0,1,
3,1,0,Juncus sarophorus,JUNCACEAE,,,,,,,1,,,,,6,4,2,3,a,1,12,0,,0,1,
3,1,0,Juncus subsecundus,JUNCACEAE,1,,1,1,,,,,,,,6,4,1,3,a,1,12,0,,0,1,
3,1,0,Juncus usitatus,JUNCACEAE,1,1,,,1,,1,,,,,6,4,1.2,3,a,1,12,0,,0,1,
,0,,Luzula densiflora,JUNCACEAE,,,,,,1,,,,,,1,3,0.4,1,,6,2,0,,0,1,
3,1,0,Luzula meridionalis,JUNCACEAE,1,1,1,,,,,,,,,1,3,0.1,3,a,6,2,0,0.29,0,1,22.48
,1,,Luzula ovata,JUNCACEAE,,,,,,,1,,,,,6,3,0.35,1,,6,2,0,,0,1,
,1,,Triglochin calcitrapum,JUNCAGINACEAE,,,,,,,,,,,,1,5,0.15,1,,1,12,0,,0,1,
,1,,Triglochin centrocarpum,JUNCAGINACEAE,,,,,,,,,,,,1,5,0.15,1,,1,12,0,,0,1,
3,1,0,Triglochin mucronatum,JUNCAGINACEAE,,,,,,,,1,,,,1,5,0.05,1,,1,12,0,,0,1,
,1,,Triglochin nana ,JUNCAGINACEAE,,,,,,,1,,,,,6,5,0.08,1,,1,12,0,,0,1,
3,1,0,Triglochin procera,JUNCAGINACEAE,,,,,,,1,,,,,19,3,2,3,b,7,12,0,,0,1,
3,1,0,Triglochin striata,JUNCAGINACEAE,,1,1,,,,,,,1,,1,3,0.3,3,a,1,12,0,,0,1,
,1,,Triglochin trichophorum,JUNCAGINACEAE,,,,,,1,,1,,,,1,5,0.08,1,,1,12,0,,0,1,
4,0,0,Ajuga australis,LAMIACEAE,1,1,,,,,,,,,,1,3,0.4,2,a,6,2,0,2.24,1,3,13.43
4,1,0,Lycopus australis,LAMIACEAE,1,1,,,,,,,,1,,4,3,1.5,3,a,1,2,0,,1,3,
4,1,0,Mentha diemenica,LAMIACEAE,,1,,,,,,,,,,4,3,0.3,3,a,1,2,0,,1,3,
,1,,Prostanthera behriana,LAMIACEAE,1,1,,1,,,,,,,,8,1,2.5,1,,1,2,0,,1,3,
,0,,Prostanthera chlorantha,LAMIACEAE,,1,,,,,,,,,,8,1,1,1,,6,2,0,,1,3,
4,1,0,Scutellaria humilis,LAMIACEAE,,1,,,,,,,,,,4,4,0.15,2,a,1,2,0,,1,3,
,1,1,Stachys byzantina,LAMIACEAE,,,,,,,,,,,,1,2,0.8,1,,1,2,0,,1,3,
4,1,0,Teucrium racemosum,LAMIACEAE,,1,,,1,,,,,,,4,2,1,1,,1,2,0,,1,3,
,1,,Teucrium sessiliflorum,LAMIACEAE,,1,,,,,,,,,,4,4,0.25,2,c,1,2,0,,1,3,
,1,,Westringia eremicola,LAMIACEAE,1,1,1,,,,,,,,,8,1,2,1,,1,2,0,,1,3,
,1,,Westringia rigida,LAMIACEAE,,1,,,,,,,,,,8,1,1,1,,1,2,0,,1,3,
4,1,0,Cassytha glabella,LAURACEAE,1,,1,1,,,,,,,,17,1,,1,,3,9,0,6.8121,1,1,
4,1,0,Cassytha melantha,LAURACEAE,1,1,,,,,,,,,,17,1,,1,,3,9,0,,1,1,
4,1,0,Cassytha pubescens,LAURACEAE,1,1,,,,,,,,,,17,1,,1,,3,9,0,11.525,1,1,
3,1,0,Landoltia punctata,LEMNACEAE,,,,,,,1,,,,,19,7,0.01,2,c,1,12,0,,,1,
3,1,0,Lemna disperma,LEMNACEAE,,,,,,,1,,,,,19,7,0.01,2,c,1,12,0,,0,1,
4,1,0,Utricularia dichotoma,LENTIBULARIACEAE,1,,,,,,,,,1,,1,3,,2,a,7,10,0,,1,1,
4,1,0,Utricularia lateriflora,LENTIBULARIACEAE,,,,1,,,,,,1,,1,5,0.1,2,a,7,10,0,,1,1,
4,1,0,Utricularia tenella,LENTIBULARIACEAE,,,,,,,1,,,,,1,5,0.075,2,a,7,10,0,,1,1,
3,1,0,Arthropodium fimbriatum,LILIACEAE,,1,,,1,,,,,,,1,4,0.4,3,b,1,2,0,1.02,1,3,
3,1,0,Arthropodium minus,LILIACEAE,,1,,,1,,,,,,,1,4,0.3,3,b,1,2,0,1.571,1,3,
3,1,0,Arthropodium strictum,LILIACEAE,1,1,,,1,,,,,,,1,4,0.4,3,b,1,2,0,2.2,1,3,25.42
3,1,0,Bulbine bulbosa,LILIACEAE,1,1,,,1,,,,,,,1,4,0.4,3,b,1,2,0,1.61,1,3,9.77
,1,,Bulbine semibarbata,LILIACEAE,,1,1,,1,,1,,,,,1,3,0.3,1,,1,2,0,,1,3,
3,1,0,Burchardia umbellata,LILIACEAE,1,1,,,1,,,,,,,1,4,0.4,3,b,1,2,0,0.88,1,3,12.55
3,1,0,Caesia calliantha,LILIACEAE,1,1,,,1,,,,,,,6,4,0.7,3,b,6,2,0,3.59,1,3,
3,1,0,Chamaescilla corymbosa ,LILIACEAE,1,1,,,,,,,,,,1,4,0.15,3,b,2,2,0,,1,3,
3,1,0,Dianella brevicaulis,LILIACEAE,,,,,,1,,,,,,6,3,0.5,3,a,3,2,0,,1,3,
3,1,0,Dianella laevis,LILIACEAE,,,,,,,,,,1,,6,3,0.8,3,a,3,2,0,,1,3,
,1,,Dianella longifolia,LILIACEAE,1,,,,,,,,,,,2,3,0.8,1,,3,2,0,,1,3,
,1,,Dianella porracea,LILIACEAE,1,1,,,,,,,,,,2,3,0.8,1,,3,2,0,,1,3,
3,1,0,Dianella revoluta s.l.,LILIACEAE,1,1,,,1,,,,,,,6,3,0.8,3,a,3,2,0,4.41,1,3,5.61
3,1,0,Hypoxis glabella ,LILIACEAE,1,1,,,1,,,,,,,1,4,0.25,1,,1,2,0,,1,3,
3,1,0,Hypoxis vaginata,LILIACEAE,1,,,,,,,,,,,1,4,0.35,1,,1,2,0,,1,3,
3,1,0,Laxmannia orientalis,LILIACEAE,,,,1,,,,,,,,1,3,0.05,3,a,1,2,0,,1,3,
,1,,Thysanotus baueri,LILIACEAE,,1,,,1,,,,,,,1,3,0.3,3,b,6,2,0,,1,3,
,1,,Thysanotus juncifolius,LILIACEAE,1,,,,,,,,,,,1,3,0.1,3,a,6,2,0,,1,3,
3,1,0,Thysanotus patersonii,LILIACEAE,1,1,1,,1,,,,,,,15,4,1,3,b,6,2,0,,1,3,
3,1,0,Tricoryne elatior,LILIACEAE,1,1,,,1,,,,,,,3,4,0.7,3,a,1,2,0,5,1,3,
,1,,Tricoryne tenella,LILIACEAE,1,1,,,1,,,,,,,3,4,0.7,3,a,1,2,0,,1,3,
3,1,0,Wurmbea dioica ssp dioica,LILIACEAE,1,1,,,,,,,,,,1,4,0.07,3,c,1,2,0,,1,3,11.03
4,1,0,Linum marginale,LINACEAE,1,1,,,1,,,,,,,3,3,0.8,1,,1,2,0,1.25,1,1,
2,1,0,Lindsaea linearis,LINDSAEACEAE,1,,1,,,,,,,,,1,3,0.3,3,a,1,2,0,0.0001,0,1,
,1,,Logania linifolia,LOGANIACEAE,,1,1,,,,,,,,,8,1,1,1,,1,,0,,1,1,
,1,,Logania recurva,LOGANIACEAE,1,,,,,,,,,,,8,1,1,1,,1,,0,,1,1,
,1,,Logania saxatilis,LOGANIACEAE,,,,,,,,,,,,8,1,2,1,,1,,0,,1,1,
,1,,Mitrasacme paradoxa,LOGANIACEAE,,1,,,,,,,,,,1,5,0.15,1,,1,2,0,,,1,
4,1,0,Phyllangium distylis,LOGANIACEAE,,1,,,,,1,,,,,4,5,0.05,1,,2,2,0,,,1,
4,1,0,Phyllangium divergens,LOGANIACEAE,,1,1,,,,,,,,,4,5,0.19,1,,2,2,0,,,1,
,1,,Amyema melaleucae,LORANTHACEAE,,,,,,1,,,,,,17,1,3,1,,3,7,0,,1,1,
4,1,0,Amyema miquelii,LORANTHACEAE,,1,,,,,,,,,,17,1,3,1,,3,7,0,,1,1,
4,1,0,Amyema pendula ssp pendula,LORANTHACEAE,1,1,,,,,,,,,,17,1,3,1,,3,7,0,,1,1,
,1,,Amyema preissii,LORANTHACEAE,1,1,,,,,,,,,,17,2,3,1,,3,7,0,,1,1,
,1,,Lysiana exocarpi ssp. exocarpi,LORANTHACEAE,1,1,,,,,,,,,,17,1,,1,,4,7,0,,1,1,
2,1,0,Lycopodiella lateralis,LYCOPODIACEAE,,,1,1,,,,,,,,1,3,0.4,3,a,2,2,0,0.0001,0,1,
,1,,Lycopodium deterodensum,LYCOPODIACEAE,,1,,,,,,,,,,4,3,0.3,3,a,2,2,0,0.0001,0,1,
2,1,0,Phylloglossum drummondii,LYCOPODIACEAE,,,1,1,,,,,,,,1,4,0.05,3,b,2,2,0,0.0001,0,1,
4,1,0,Lythrum hyssopifolia,LYTHRACEAE,1,1,1,1,1,,,,,,,3,5,0.5,1,,2,2,0,0.112,1,1,
4,0,0,Lythrum salicaria,LYTHRACEAE,1,,,,,,,,,1,,3,3,1.5,1,,2,2,0,0.04,1,1,16.4
,1,,Lavatera plebeia,MALVACEAE,,,1,,,,,,,,,8,1,2.5,1,,1,2,0,,1,1,
,1,,Lawrencia glomerata,MALVACEAE,,,,,,,,,,,,8,2,0.5,1,,1,2,0,,1,1,
4,1,0,Lawrencia spicata,MALVACEAE,,,,,,,,,,,,3,3,1.8,1,,1,2,0,,1,1,
,1,,Lawrencia squamata,MALVACEAE,,,1,,,,,,,,,8,1,1,1,,1,2,3,,1,1,
,1,,Sida corrugata,MALVACEAE,,1,1,,1,,,,,,,1,2,0.1,1,,1,2,0,,1,1,
,1,,Sida intricata,MALVACEAE,,,1,,,,,,,,,7,1,0.75,1,,1,2,0,,1,1,
,1,,Sida petrophila,MALVACEAE,,,,,,,,,,,,8,1,2.5,1,,1,2,0,,1,1,
2,1,0,Marsilea drummondii,MARSILEACEAE,,,,,,,1,,,,,19,7,0.3,3,a,1,12,0,0.0001,0,1,
2,0,0,Marsilea hirsuta,MARSILEACEAE,,,,,,,1,,,,,19,7,0.18,3,a,1,12,0,0.0001,0,1,
2,1,0,Marsilea mutica,MARSILEACEAE,,,,,,,1,,,,,19,7,0.25,3,a,1,12,0,0.0001,0,1,
4,1,0,Villarsia reniformis,MENYANTHACEAE,,,,,,,1,,,,,19,6,0.4,2,a,7,12,0,,1,1,
,0,,Villarsia umbricola,MENYANTHACEAE,,,,,,,1,,,,,4,3,1.05,1,,7,12,0,,1,1,
4,1,0,Acacia acinacea,MIMOSACEAE,1,1,1,1,,,,,,,,8,1,2.5,1,,6,1,0,,1,1,
,1,,Acacia argyrophylla,MIMOSACEAE,,1,,,,,,,,,,8,1,3,1,,6,1,0,,1,1,
,1,,Acacia calamifolia,MIMOSACEAE,1,1,1,,1,,,,,,,8,1,4,1,,6,1,0,,1,1,
,1,,Acacia continua,MIMOSACEAE,,1,,,,,,,,1,,8,1,1,1,,6,1,0,,1,1,
,1,,Acacia cupularis,MIMOSACEAE,,1,,,,1,,,,,,8,1,5,1,,6,1,0,,1,1,
,1,,Acacia dodonaeifolia,MIMOSACEAE,,1,,,,,,,,,,9,1,6,1,,6,1,0,,1,1,
4,1,0,Acacia gunnii,MIMOSACEAE,1,1,,,,,,,,,,8,1,1,1,,6,1,3,,1,1,5.12
,1,,Acacia hakeoides,MIMOSACEAE,1,1,,,,,,,,,,9,1,4,1,,6,1,0,,1,1,
,1,,Acacia leiophylla,MIMOSACEAE,,,1,,,,,,,,,9,1,2.5,1,,6,1,0,,1,1,
,1,,Acacia ligulata,MIMOSACEAE,1,1,1,,,1,,,,,,9,1,5,1,,6,1,0,36.14,1,1,3.13
4,1,0,Acacia longifolia,MIMOSACEAE,,,,,,1,,,,,,9,1,10,1,,6,1,0,,1,1,
4,1,0,Acacia mearnsii,MIMOSACEAE,1,1,,,1,,,,,,,9,1,25,1,,6,1,0,13.35,1,1,
4,1,0,Acacia melanoxylon,MIMOSACEAE,1,1,1,,1,,,,,1,,9,1,45,1,,3,1,0,12.76,1,1,5.06
,1,,Acacia microcarpa,MIMOSACEAE,,1,,,,,,,,,,8,1,3,1,,6,1,0,,1,1,
4,1,0,Acacia myrtifolia,MIMOSACEAE,1,1,,,,,,,,,,8,1,3,1,,6,1,0,9.4,1,1,
,1,,Acacia notabilis,MIMOSACEAE,,1,,,,,,,,,,8,1,3,1,,6,1,0,,1,1,
,1,,Acacia obliqua,MIMOSACEAE,1,1,1,1,,,,,,,,8,1,1.5,1,,6,1,0,,1,1,
4,1,0,Acacia paradoxa,MIMOSACEAE,1,1,,,1,,,,,,,8,1,4,1,,6,1,3,14.1,1,1,
4,1,0,Acacia pycnantha,MIMOSACEAE,1,1,,,1,,,,,,,9,1,10,1,,6,1,0,17.79,1,1,4.263
4,1,0,Acacia retinodes,MIMOSACEAE,,1,1,,,,,,,1,,9,1,10,1,,6,1,0,,1,1,
,1,,Acacia rupicola,MIMOSACEAE,,1,,,,,,,,,,9,1,2.5,1,,6,1,0,,1,1,
,1,,Acacia salicina,MIMOSACEAE,1,1,,,,,,,,,,9,1,6,1,,6,1,0,,1,1,
,1,,Acacia sclerophylla,MIMOSACEAE,,1,,,,,,,,,,8,1,2,1,,6,1,0,,1,1,
,1,,Acacia spinescens,MIMOSACEAE,,1,,,,,,,,,,8,1,1,1,,6,1,0,,1,1,
4,1,0,Acacia verniciflua,MIMOSACEAE,1,,,,,,,,,,,8,1,8,1,,6,1,0,11.07,1,1,7.15
4,1,0,Acacia verticillata,MIMOSACEAE,1,,1,,,,,,,,,8,1,10,1,,6,1,3,,1,1,
,1,,Acacia victoriae ssp. victoriae,MIMOSACEAE,,,1,,,,,,,,,8,1,5,1,,6,1,2,,1,1,
4,1,0,Eremophila deserti,MYOPORACEAE,,1,,,,,,,,,,8,1,4,1,,3,,0,,1,1,4.59
,1,,Eremophila glabra ssp. glabra,MYOPORACEAE,,1,,,,,,,,,,8,1,3,1,,3,,0,,1,1,
,1,,Eremophila longifolia,MYOPORACEAE,1,,,,,,,,,,,9,1,8,1,,3,,0,,1,1,
,1,,Myoporum brevipes,MYOPORACEAE,1,1,,,,,,,,1,,9,1,2,1,,3,,0,,1,1,
4,1,0,Myoporum insulare,MYOPORACEAE,,1,,,,1,,,,,,8,1,6,1,,3,,0,,1,1,
,1,,Myoporum montanum,MYOPORACEAE,1,,,,,,,,,,,8,1,8,1,,3,,0,,1,1,
4,1,0,Myoporum parvifolium,MYOPORACEAE,,,,,,,,1,,,,7,2,0.1,1,,3,,0,,1,1,
,1,,Myoporum pIatycarpum ssp. platycarpum,MYOPORACEAE,,1,,,,,,,,,,9,1,10,1,,3,,0,,1,1,
,1,,Myoporum platycarpum ssp. perbellurn,MYOPORACEAE,,1,,,,,,,,,,9,1,10,1,,3,,0,,1,1,
4,1,0,Myoporum sp. (syn. M. viscosum),MYOPORACEAE,,,1,1,,,,,,,,8,1,2,1,,3,,0,,1,1,
,1,,Baeckea behrii,MYRTACEAE,,1,,,,1,,,,,,8,1,2.5,1,,1,2,0,,1,1,
,1,,Baeckea ramosissima ssp. ramosissima,MYRTACEAE,,1,,,,,,,,,,7,2,0.6,1,,6,2,0,,1,1,
4,1,0,Callistemon sieberi,MYRTACEAE,,1,,,,,,,,1,,8,1,10,1,,2,3,0,,1,1,
,1,,Calytrix tetragona,MYRTACEAE,1,1,1,1,,,,,,,,8,1,3,1,,2,2,0,,1,1,
,1,,Eucalyptus arenacea,MYRTACEAE,,,,,,,,,,,,9,1,10,1,,1,3,0,,1,1,
,1,,Eucalyptus baxteri,MYRTACEAE,1,,,,,,,,,,,9,1,0.3,1,,2,3,0,,1,1,
,1,,Eucalyptus calycogona,MYRTACEAE,,1,1,,,,,,,,,9,1,10,1,,2,3,0,,1,1,
4,1,0,Eucalyptus camaldulensis,MYRTACEAE,1,1,,,1,,,,,1,,9,1,50,1,,1,3,0,0.21,1,1,6.1
,1,,Eucalyptus cosmophylla,MYRTACEAE,1,1,,,,,,,,,,9,1,10,1,,2,3,0,,1,1,
,1,,Eucalyptus dalrympleana ssp. dalrympleana,MYRTACEAE,1,,,,,,,,,,,9,1,33,1,,1,3,0,,1,1,
,1,,Eucalyptus diversifolia,MYRTACEAE,,1,,,,1,,,,,,9,1,10,1,,2,3,0,,1,1,
,1,,Eucalyptus dumosa,MYRTACEAE,,,1,,,,,,,,,9,1,8,1,,2,3,0,,1,1,
,1,,Eucalyptus fasciculosa,MYRTACEAE,1,1,1,,,,,,,,,9,1,15,1,,2,3,0,,1,1,
4,1,0,Eucalyptus goniocalyx,MYRTACEAE,1,1,,,,,,,,,,9,1,20,1,,1,3,0,0.33,1,1,4.73
,1,,Eucalyptus largiflorens,MYRTACEAE,,1,,,,,,,,,,9,1,20,1,,2,3,0,,1,1,
,1,,Eucalyptus leptophylla ,MYRTACEAE,,,1,,,,,,,,,9,1,9,1,,2,3,0,,1,1,
,1,,Eucalyptus leucoxylon ssp. leucoxyIon,MYRTACEAE,1,1,,,1,,,,,,,9,1,30,1,,2,3,0,,1,1,
4,1,0,Eucalyptus microcarpa,MYRTACEAE,,1,1,,,,,,,,,9,1,25,1,,1,3,0,0.15,1,1,
4,1,0,Eucalyptus obliqua,MYRTACEAE,1,1,,,,,,,,,,9,1,90,1,,1,3,0,9.3,1,1,4.034
,1,,Eucalyptus odorata,MYRTACEAE,,,1,,,,,,,,,9,1,20,1,,2,3,0,,1,1,
,1,,Eucalyptus oleosa,MYRTACEAE,,,1,,,,,,,,,9,1,10,1,,2,3,0,,1,1,
,1,,Eucalyptus porosa,MYRTACEAE,,,1,,,,,,,,,9,1,10,1,,2,3,0,,1,1,
4,1,0,Eucalyptus rubida,MYRTACEAE,1,,,,,,,,,,,9,1,35,1,,2,3,0,0.05,1,1,5.11
,1,,Eucalyptus rugosa,MYRTACEAE,,1,,,,,,,,,,9,1,10,1,,2,3,0,,1,1,
,1,,Eucalyptus socialis,MYRTACEAE,,1,1,,,,,,,,,9,1,10,1,,2,3,0,,1,1,
,1,,Eucalyptus viminalis ssp cygnetensis,MYRTACEAE,1,1,,,,,,,,,,9,1,35,1,,2,3,0,,1,1,
4,1,0,Eucalyptus viminalis ssp viminalis,MYRTACEAE,1,1,,,,,,,,,,9,1,50,1,,1,3,0,0.55,1,1,
,1,,Kunzea pomifera,MYRTACEAE,,,1,,,1,,,,,,1,2,0.15,1,,3,3,0,,1,1,
4,1,0,Leptospermum continentale,MYRTACEAE,1,1,1,1,,,,,,,,8,1,4,1,,2,3,2,,1,1,
,1,,Leptospermum juniperinum,MYRTACEAE,,,,1,,,,,,,,8,1,3,1,,2,3,1,,1,1,
4,1,0,Leptospermum lanigerum,MYRTACEAE,1,1,,,,,,,,1,,8,1,6,1,,2,3,0,,1,1,
4,1,0,Leptospermum myrsinoides,MYRTACEAE,1,1,,,,,,,,,,8,1,2.5,1,,2,3,0,,1,1,6.7
,1,,Melaleuca brevifolia,MYRTACEAE,,,1,,,,,,,,,9,1,3,1,,2,3,0,,1,1,
,1,,Melaleuca decussata,MYRTACEAE,,,1,,,,,,,,,9,1,3,1,,2,3,0,,1,1,
,1,,Melaleuca gibbosa,MYRTACEAE,,,1,,,,,,,,,8,1,3,1,,2,3,0,,1,1,
,1,,Melaleuca halmaturorum ssp. halmaturorum,MYRTACEAE,1,,1,,,,,,,,,9,1,7,1,,2,3,0,,1,1,
4,1,0,Melaleuca lanceolata ssp lanceolata,MYRTACEAE,,1,1,,,1,,,,1,,9,1,10,1,,2,3,0,,1,1,
,1,,Melaleuca squamea,MYRTACEAE,,1,1,1,,,,,,,,8,1,6,1,,2,3,0,,1,1,
,1,,Melaleuca uncinata,MYRTACEAE,1,1,,,,,,,,,,8,1,3,1,,2,3,0,,1,1,
,1,,Boerhavia coccinea,NYCTAGINACEAE,,,1,,1,,,,,,,3,3,0.6,1,,1,12,0,,1,1,
,1,,Boerhavia dominii,NYCTAGINACEAE,,,1,,,,,,,1,,1,3,0.1,1,,1,12,0,,1,1,
4,1,0,Epilobium billardierianum ssp billardierianum,ONAGRACEAE,1,1,1,1,,,,,,,,3,3,1,2,a,2,2,0,0.05,1,1,33.62
