flora,taxon_name,simplified_phrase,fire,description,fire_intensity,fire_severity,fire_season,fire_response,fire_response_source,post_fire_recruitment,post_fire_recruitment_source,site,habitat_conditions,bud_bank_location,canopy_seedbank,canopy_seedbank_source,changes_fire_regime,clonal_spread_mechanism,dispersal_syndrome,dispersers,fire_and_establishing,fire_ephemeral,fire_exposure_level,fire_response_juvenile,fire_response_on_maturity,fire_tolerance,life_history,post_fire_flowering,post_fire_flowering_source,reproductive_maturity,reproductive_maturity_secondary_after_fire,seed_longevity_categorical,seed_release,seed_release_source,seed_storage_location,seed_storage_location_source,serotiny,serotiny_source,soil_seedbank,storage_organ,threats,time_from_fire_to_fruit,original_text
VIC_flora,Prasophyllum sylvestre,flowering enhanced by fire,flowering is enhanced by fire and other disturbance.,"flowering stem slender, 20-50 cm tall. leaf-blade to 10-20 cm long, 3-4 mm diam. at base, apex suberect, attenuated. flowers 5-30, pale green, pink and reddish-brown, fragrant, in a loose, narrow raceme 4-9 cm long; pedicel slender, circa 1.5 mm long; ovary obovoid, 4-5 mm long, shiny green; sepals 7-10 mm long, dorsal sepal ovate-lanceolate, deflexed, lateral sepals united in lower half, linear-lanceolate, obliquely erect, tips slightly divergent, apex keeled; petals 6-7.5 mm long, linear, spreading or incurved, acute. labellum 6-9 mm long, shortly clawed, pink or whitish, proximal half obliquely erect with upturned, slightly crenulate margins, distal half suddenly reflexed and constricted into a narrow  portion, margins crisped or undulate; callus linear-ovate, raised, channelled, yellowish or pink, glistening, reaching almost to labellum apex. column appendages pale pink, linear, sigmoid, circa 2.5 mm long. flowers oct.-dec. egl, egu, gipp, hsf, vvalso nsuncommon species from edges of rain-forest or in tall woodland. distribution uncertain due to confusion with other species. flowers nov.-dec. found in tall moist to wet forests and rainforest margins in far east gippsland. flowering is enhanced by fire and other disturbance. the distribution of this species is poorly known due to confusion with several closely related species. ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_enhanced_flowering,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering stem slender, 20-50 cm tall. Leaf-blade to 10-20 cm long, 3-4 mm diam. at base, apex suberect, attenuated. Flowers 5-30, pale green, pink and reddish-brown, fragrant, in a loose, narrow raceme 4-9 cm long; pedicel slender, c. 1.5 mm long; ovary obovoid, 4-5 mm long, shiny green; sepals 7-10 mm long, dorsal sepal ovate-lanceolate, deflexed, lateral sepals united in lower half, linear-lanceolate, obliquely erect, tips slightly divergent, apex keeled; petals 6-7.5 mm long, linear, spreading or incurved, acute. Labellum 6-9 mm long, shortly clawed, pink or whitish, proximal half obliquely erect with upturned, slightly crenulate margins, distal half suddenly reflexed and constricted into a narrow tail-like portion, margins crisped or undulate; callus linear-ovate, raised, channelled, yellowish or pink, glistening, reaching almost to labellum apex. Column appendages pale pink, linear, sigmoid, c. 2.5 mm long. Flowers Oct.-Dec. EGL, EGU, GipP, HSF, VVP. Also NSW. Uncommon species from edges of rain-forest or in tall woodland. Distribution uncertain due to confusion with other species. Flowers Nov.-Dec. Found in tall moist to wet forests and rainforest margins in far East Gippsland. Flowering is enhanced by fire and other disturbance. The distribution of this species is poorly known due to confusion with several closely related species."
VIC_flora,Pteridium esculentum subsp. esculentum,coloniser after fire from rhizomes,"an aggressive colonizer of disturbed areas, and difficult to control (even small pieces of rhizome may resume growth and its growth is stimulated by fire).","rhizome thick and woody, 5-15 mm diam., covered with dark red-brown hairs which are eventually shed. fronds distant, erect and rigid, 30-250 cm long, harsh. stipe long and woody, often red-brown, but colour variable, mainly glabrous, slightly shiny. lamina 3-4-pinnate, wedge-shaped to triangular, dark green, paler below, older fronds glabrous above with fine hairs below. rachises shallowly grooved, often appearing twisted; minor rachises with characteristic narrow, green lobes between pinnae. pinnae subopposite or alternate, shortly stalked, distant and stiff, most with a sti lobe near base; pinnules entire or with a few basal lobes, linear to narrowly oblong, decurrent, with tightly recurved margin; lower surface with numerous, appressed, fine white hairs (barely visible with hand lens) and some coarser, brownish hairs along midveins; veins sunken, midvein conspicuous, lateral veins forking early, impressed, imparting a finely scalloped appearance to the recurved margin. sori almost continuous beneath membranous recurved margin. the commonest and most widespread fern in victoria, growing in a wide range of usually fairly open habitats, but avoiding poorly drained areas, and uncommon above about 1000 m. an aggressive colonizer of disturbed areas, and difficult to control (even small pieces of rhizome may resume growth and its growth is stimulated by fire). the starchy rhizomes were used as food by koories, but the young fronds contain a nerve toxin affecting stock and humans (however, the young fronds or 'fiddleheads' are eaten in countries such as japan). tannins in the fronds have been used in leather tanning. see also notes under calochlaena dubia (dicksoniaceae). ;",NA,NA,NA,resprouts,direct_from_flora,post_fire_recruitment,direct_from_flora,NA,NA,rhizome,NA,NA,NA,rhizome,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rhizome,NA,NA,"Rhizome thick and woody, 5-15 mm diam., covered with dark red-brown hairs which are eventually shed. Fronds distant, erect and rigid, 30-250 cm long, harsh. Stipe long and woody, often red-brown, but colour variable, mainly glabrous, slightly shiny. Lamina 3-4-pinnate, wedge-shaped to triangular, dark green, paler below, older fronds glabrous above with fine hairs below. Rachises shallowly grooved, often appearing twisted; minor rachises with characteristic narrow, green lobes between pinnae. Pinnae subopposite or alternate, shortly stalked, distant and stiff, most with a stipule-like lobe near base; pinnules entire or with a few basal lobes, linear to narrowly oblong, decurrent, with tightly recurved margin; lower surface with numerous, appressed, fine white hairs (barely visible with hand lens) and some coarser, brownish hairs along midveins; veins sunken, midvein conspicuous, lateral veins forking early, impressed, imparting a finely scalloped appearance to the recurved margin. Sori almost continuous beneath membranous recurved margin. The commonest and most widespread fern in Victoria, growing in a wide range of usually fairly open habitats, but avoiding poorly drained areas, and uncommon above about 1000 m. An aggressive colonizer of disturbed areas, and difficult to control (even small pieces of rhizome may resume growth and its growth is stimulated by fire). The starchy rhizomes were used as food by Koories, but the young fronds contain a nerve toxin affecting stock and humans (however, the young fronds or 'fiddleheads' are eaten in countries such as Japan). Tannins in the fronds have been used in leather tanning. See also notes under Calochlaena dubia (Dicksoniaceae)."
VIC_flora,Pyrorchis,flowering enhanced by fire,both species of pyrorchis are induced to flower by fire the previous season.,"terrestrial glabrous herbs, arising from small tubers. leaf solitary, basal, broad and thick; bracts on lower part of flowering stem often large and . flowers 1-7 with column uppermost; dorsal sepal broad, cucullate, incurved over column; lateral sepals and petals narrow, deflexed or spreading, about as long as dorsal sepal. labellum sessile, shorter than petals, 3-lobed; lamina callus consisting of a central, p ridge, breaking up distally. column incurved, narrowly winged, about as long as labellum,  2 species, both endemic to australia, 1 widespread across southern australia including victoria, the other only in western australia. both species of pyrorchis are induced to flower by fire the previous season. flowering is sometimes also induced by slashing or other disturbance. ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_enhanced_flowering,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrestrial glabrous herbs, arising from small tubers. Leaf solitary, basal, broad and thick; bracts on lower part of flowering stem often large and leaf-like. Flowers 1-7 with column uppermost; dorsal sepal broad, cucullate, incurved over column; lateral sepals and petals narrow, deflexed or spreading, about as long as dorsal sepal. Labellum sessile, shorter than petals, 3-lobed; lamina callus consisting of a central, plate-like ridge, breaking up distally. Column incurved, narrowly winged, about as long as labellum,  2 species, both endemic to Australia, 1 widespread across southern Australia including Victoria, the other only in Western Australia. Both species of Pyrorchis are induced to flower by fire the previous season. Flowering is sometimes also induced by slashing or other disturbance."
VIC_flora,Pyrorchis nigricans,flowers only after hot summer fires,"common on damp and dry heath in far-western and southern victoria, but rarely flowering without hot bushfires in the previous summer.","flowering plant 5-24 cm tall, all parts drying-black. leaf basal, broadly ovate to orbicular, fleshy, variable in size, 15-70 mm long, 10-40 mm wide, green, often spotted red or black. flowering-stem thick and fleshy, stem-bracts usually 2, loosely sheathing, , rather blunt, 2-4 cm long. flowers 2-7, purplish red and white (jet-black when dried), lightly perfumed; pedicel (including ovary) 10-15 mm long, sheathed by large bract which also envelops perianth; dorsal sepal usually light coloured with purplish-red stripes, broadly lanceolate, much incurved, 20-25 mm long; lateral sepals spreading or deflexed, dark-purple, linear, free, equal to dorsal sepal; petals similar to lateral sepals but spreading or slightly drooping. labellum sessile, obovate-lanceolate, circa 15 mm long, lighter coloured with purple veins and a dark tip; lateral lobes erect, embracing column, ragged towards front, mid-lobe with blunt tip, much recurved, fringed or deeply toothed, longitudinally ridged between lateral lobes, with minute white calli covering all but ridge on upper and lower surfaces. column erect, incurved, very narrowly winged. flowers sep.-nov. cvu, dunt, egl, egu, gipp, glep, gold, ggr, hsf, lom, otp, otr, strz, vvp, wap, wpro, wim. also wa, sa, nsw, tas. common on damp and dry heath in far-western and southern victoria, but rarely flowering without hot bushfires in the previous summer. ;",high,NA,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_dependent_flowering,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering plant 5-24 cm tall, all parts drying-black. Leaf basal, broadly ovate to orbicular, fleshy, variable in size, 15-70 mm long, 10-40 mm wide, green, often spotted red or black. Flowering-stem thick and fleshy, stem-bracts usually 2, loosely sheathing, leaf-like, rather blunt, 2-4 cm long. Flowers 2-7, purplish red and white (jet-black when dried), lightly perfumed; pedicel (including ovary) 10-15 mm long, sheathed by large bract which also envelops perianth; dorsal sepal usually light coloured with purplish-red stripes, broadly lanceolate, much incurved, 20-25 mm long; lateral sepals spreading or deflexed, dark-purple, linear, free, equal to dorsal sepal; petals similar to lateral sepals but spreading or slightly drooping. Labellum sessile, obovate-lanceolate, c. 15 mm long, lighter coloured with purple veins and a dark tip; lateral lobes erect, embracing column, ragged towards front, mid-lobe with blunt tip, much recurved, fringed or deeply toothed, longitudinally ridged between lateral lobes, with minute white calli covering all but ridge on upper and lower surfaces. Column erect, incurved, very narrowly winged. Flowers Sep.-Nov. CVU, DunT, EGL, EGU, GipP, Glep, Gold, GGr, HSF, LoM, OtP, OtR, Strz, VVP, WaP, WPro, Wim. Also WA, SA, NSW, Tas. Common on damp and dry heath in far-western and southern Victoria, but rarely flowering without hot bushfires in the previous summer."
VIC_flora,Radyera farragei,regenerates from seed after fire; short-lived perennial,establishment from seed appears to require some disturbance (e g fire) followed by good rains.,"short-lived perennial to circa 1 m high. leaves broadly ovate to orbicular, circa 4-15 cm long and wide, often shallowly 3-lobed, cordate at base, margins irregularly dentate, both surfaces densely stellate-pubescent. flowers subsessile, usually 3-10 together in axillary cymes or racemes, usually only 1 open at a time; epicalyx circa 1 cm, densely stellate-pubescent, the lower half cup-like, the narrow, apically thickened lobes somewhat recurved; calyx shortly exceeding epicalyx and of similar form, both often purplish; petals purplish with a darker basal blotch, 2.5-3.5 cm long, widely spreading. capsule globular, circa 15 mm diam., exceeding the calyx; seeds circa obovoid, 3-4 mm long. flowers nov.-jan. mualso wa, nt, sa, nsvery rare in victoria, known from a few records from small populations in the far north-west (bolton, annuello, merbein, hattah, millewa, nowingi areas), some of which have almost certainly been destroyed in clearing for cereal cropping since the first collection in 1922. plants occur on low-lying, calcareous loams. establishment from seed appears to require some disturbance (e g fire) followed by good rains. ;",NA,NA,NA,fire_killed,direct_from_flora,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,short_lived_perennial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Short-lived perennial to c. 1 m high. Leaves broadly ovate to orbicular, c. 4-15 cm long and wide, often shallowly 3-lobed, cordate at base, margins irregularly dentate, both surfaces densely stellate-pubescent. Flowers subsessile, usually 3-10 together in axillary cymes or racemes, usually only 1 open at a time; epicalyx c. 1 cm, densely stellate-pubescent, the lower half cup-like, the narrow, apically thickened lobes somewhat recurved; calyx shortly exceeding epicalyx and of similar form, both often purplish; petals purplish with a darker basal blotch, 2.5-3.5 cm long, widely spreading. Capsule globular, c. 15 mm diam., exceeding the calyx; seeds c. obovoid, 3-4 mm long. Flowers Nov.-Jan. MuM. Also WA, NT, SA, NSW. Very rare in Victoria, known from a few records from small populations in the far north-west (Bolton, Annuello, Merbein, Hattah, Millewa, Nowingi areas), some of which have almost certainly been destroyed in clearing for cereal cropping since the first collection in 1922. Plants occur on low-lying, calcareous loams. Establishment from seed appears to require some disturbance (e.g. fire) followed by good rains."
VIC_flora,Rytidosperma pallidum,flowers only after fire,generally regarded as uncommon in subalpine areas but there cryptic and rarely flowering unless recently burnt when it may be locally dominant and very floriferous in e g snow gum woodlands.,"commonly forming clumps to 0.5 m diam. or more, sometimes developing rhizomes or stolons, culms erect, to 1.8 m high. leaves glabrous; sheath smooth, commonly purplish; blade finely scabrous, usually closely inrolled but often nearly flat in alpine situations, to 40 cm long and 0.5-6 mm wide; ligule a dense line of hairs circa 0.5 mm long, with lateral tufts to 3 mm long. inflorescence a loose, slender panicle to 35 cm long. spikelets mostly 3-6-flowered; glumes usually purplish with pale margins, acuminate, sub-equal, 10-20 mm long; lemma 3-6 mm long, evenly covered with silky, semi-appressed hairs from base almost to the sinus; awn 8-14 mm long, twisted in lower third; lateral lobes acute, mostly 3-4 mm long; palea narrow, truncate, about as long as entire lemma (minus awn); anthers bright orange-red. flowers nov.-feb cvu, dunt, egl, egu, gipp, gold, ggr, hfe, hnf, hsf, mont, nis, otp, otr, snm, strz, valp, vriv, vvalso nsw, accommon and often the dominant ground-layer species in drier forests and woodlands in the east, occasional in central regions. generally regarded as uncommon in subalpine areas but there cryptic and rarely flowering unless recently burnt when it may be locally dominant and very floriferous in e g snow gum woodlands. ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_dependent_flowering,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commonly forming clumps to 0.5 m diam. or more, sometimes developing rhizomes or stolons, culms erect, to 1.8 m high. Leaves glabrous; sheath smooth, commonly purplish; blade finely scabrous, usually closely inrolled but often nearly flat in alpine situations, to 40 cm long and 0.5-6 mm wide; ligule a dense line of hairs c. 0.5 mm long, with lateral tufts to 3 mm long. Inflorescence a loose, slender panicle to 35 cm long. Spikelets mostly 3-6-flowered; glumes usually purplish with pale margins, acuminate, sub-equal, 10-20 mm long; lemma 3-6 mm long, evenly covered with silky, semi-appressed hairs from base almost to the sinus; awn 8-14 mm long, twisted in lower third; lateral lobes acute, mostly 3-4 mm long; palea narrow, truncate, about as long as entire lemma (minus awn); anthers bright orange-red. Flowers Nov.-Feb CVU, DunT, EGL, EGU, GipP, Gold, GGr, HFE, HNF, HSF, MonT, NIS, OtP, OtR, SnM, Strz, VAlp, VRiv, VVP. Also NSW, ACT. Common and often the dominant ground-layer species in drier forests and woodlands in the east, occasional in central regions. Generally regarded as uncommon in subalpine areas but there cryptic and rarely flowering unless recently burnt when it may be locally dominant and very floriferous in e.g. Snow Gum woodlands."
VIC_flora,Scaevola depauperata,resprouts from rootstock after fire; common after fire; inconspicuous after a few years,"sometimes locally common following fire (mostly resprouting from rootstock), but usually becomes inconspicuous after a few years.","rigid, erect shrub to 1 m high; stems striate, virtually glabrous. basal leaves sessile, few, ovate-spathulate, to 60 mm long and 15 mm wide, toothed, soon withering; cauline leaves mostly reduced to recurved, ovate or triangular scales, 1-3 mm long. flowers in loose thyrses or racemes to 20 cm long; peduncles 1-6 cm long, similar to branchlets; bracteoles triangular, 2-4 mm long. sepals triangular, 1-4 mm long, connate at base, persistent; corolla 20-30 mm long, finely pubescent outside, densely bearded inside, cream to blue, wings to circa 1 mm wide; indusium depressed-obovate, with bristles at base equalling or exceeding those at orifice. fruit ellipsoid, 5-8 mm long, ribbed, tuberculate, glabrescent. flowers mainly apr.-dec. lom, muf, mum, robalso nt, sa, qld, nsexceedingly rare in victoria where known only from the hattah area. a pre-1900 specimen labelled 'swan hill' is of dubious origin. grows in deep sand mallee. sometimes locally common following fire (mostly resprouting from rootstock), but usually becomes inconspicuous after a few years. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,rootstock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rootstock,NA,NA,"Rigid, erect shrub to 1 m high; stems striate, virtually glabrous. Basal leaves sessile, few, ovate-spathulate, to 60 mm long and 15 mm wide, toothed, soon withering; cauline leaves mostly reduced to recurved, ovate or triangular scales, 1-3 mm long. Flowers in loose thyrses or racemes to 20 cm long; peduncles 1-6 cm long, similar to branchlets; bracteoles triangular, 2-4 mm long. Sepals triangular, 1-4 mm long, connate at base, persistent; corolla 20-30 mm long, finely pubescent outside, densely bearded inside, cream to blue, wings to c. 1 mm wide; indusium depressed-obovate, with bristles at base equalling or exceeding those at orifice. Fruit ellipsoid, 5-8 mm long, ribbed, tuberculate, glabrescent. Flowers mainly Apr.-Dec. LoM, MuF, MuM, RobP. Also NT, SA, Qld, NSW. Exceedingly rare in Victoria where known only from the Hattah area. A pre-1900 specimen labelled 'Swan Hill' is of dubious origin. Grows in deep sand mallee. Sometimes locally common following fire (mostly resprouting from rootstock), but usually becomes inconspicuous after a few years."
VIC_flora,Sebaea ovata,common/found after fire,"occurs mostly in light forest, usually on seasonally wet, sandy or gravelly soils, but also in drier, recently burnt sites.","erect herb, 5-30 cm high; stem usually simple below inflorescence. leaves broadly ovate, 3-12 mm long, 2-10 mm wide. flowers in sparse to mid-dense cymes; bracts  or narrower; pedicels 1-3(-8) mm long (or the uppermost flowers sessile). flowers 5-partite; calyx 4-5 mm long, lobes lanceolate, acute, margins broadly membranous; corolla lemon-yellow, tube sub-equal to the calyx, membranous, slightly constricted above ovary, lobes ovate, 1.5-3 mm long; stamens subequal to corolla-tube; style circa 0.5 mm long, stigmas circa 0.7 mm long. capsule ovoid, subequal to calyx; seeds circa cuboid or obloid, truncate, circa 0.3 mm long, narrowly ridged or winged. flowers oct.-dec. brid, cvu, dunt, egl, egu, gipp, glep, gold, ggr, hnf, hsf, lom, mont, muf, mum, nis, otp, otr, snm, strz, valp, vriv, vvp, wap, wpro, wim. also wa, sa, qld, nsw, act, tas. new zealand. widespread but rarely abundant across southern and central victoria, with disjunct occurrences in and near wyperfeld national park. occurs mostly in light forest, usually on seasonally wet, sandy or gravelly soils, but also in drier, recently burnt sites. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erect herb, 5-30 cm high; stem usually simple below inflorescence. Leaves broadly ovate, 3-12 mm long, 2-10 mm wide. Flowers in sparse to mid-dense cymes; bracts leaf-like or narrower; pedicels 1-3(-8) mm long (or the uppermost flowers sessile). Flowers 5-partite; calyx 4-5 mm long, lobes lanceolate, acute, margins broadly membranous; corolla lemon-yellow, tube sub-equal to the calyx, membranous, slightly constricted above ovary, lobes ovate, 1.5-3 mm long; stamens subequal to corolla-tube; style c. 0.5 mm long, stigmas c. 0.7 mm long. Capsule ovoid, subequal to calyx; seeds c. cuboid or obloid, truncate, c. 0.3 mm long, narrowly ridged or winged. Flowers Oct.-Dec. Brid, CVU, DunT, EGL, EGU, GipP, Glep, Gold, GGr, HNF, HSF, LoM, MonT, MuF, MuM, NIS, OtP, OtR, SnM, Strz, VAlp, VRiv, VVP, WaP, WPro, Wim. Also WA, SA, Qld, NSW, ACT, Tas. New Zealand. Widespread but rarely abundant across southern and central Victoria, with disjunct occurrences in and near Wyperfeld National Park. Occurs mostly in light forest, usually on seasonally wet, sandy or gravelly soils, but also in drier, recently burnt sites."
VIC_flora,Senecio gregorii,common/found after fire,"in victoria confined to mallee and callitris woodlands of the far north-west and uncommon, but locally prolific following favourable rains (particularly following fires).","erect, fleshy, simple or few-branched, glabrous, usually glaucous annual, 15-40 cm high. leaves sessile, without auricles, linear or very narrowly lanceolate, 3-10 cm long, 2-6 mm wide, entire. inflorescence of 1-few terminal, long-pedunculate capitula; peduncles hollow, expanded somewhat just below capitula; capitula radiate; involucre cylindric, 5-15 mm long, bracteoles absent; bracts 10-13, but fused for most of their length, splitting to the base only as the fruiting head matures; bracteoles absent. ray florets 7-11(-14), bright yellow, ligules circa 8-20 mm long; disc florets 25-55, yellow. cypselas fusiform, 4.5-8.5 mm long, those of ray florets usually smaller than those of disc florets, or sometimes sterile, all white-villous; pappus of rather coarse white hairs 12-18 mm long, persistent. flowers aug.-oct. lom, muall mainland states. in victoria confined to mallee and callitris woodlands of the far north-west and uncommon, but locally prolific following favourable rains (particularly following fires). ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erect, fleshy, simple or few-branched, glabrous, usually glaucous annual, 15-40 cm high. Leaves sessile, without auricles, linear or very narrowly lanceolate, 3-10 cm long, 2-6 mm wide, entire. Inflorescence of 1-few terminal, long-pedunculate capitula; peduncles hollow, expanded somewhat just below capitula; capitula radiate; involucre cylindric, 5-15 mm long, bracteoles absent; bracts 10-13, but fused for most of their length, splitting to the base only as the fruiting head matures; bracteoles absent. Ray florets 7-11(-14), bright yellow, ligules c. 8-20 mm long; disc florets 25-55, yellow. Cypselas fusiform, 4.5-8.5 mm long, those of ray florets usually smaller than those of disc florets, or sometimes sterile, all white-villous; pappus of rather coarse white hairs 12-18 mm long, persistent. Flowers Aug.-Oct. LoM, MuM. All mainland states. In Victoria confined to mallee and Callitris woodlands of the far north-west and uncommon, but locally prolific following favourable rains (particularly following fires)."
VIC_flora,Senecio hispidulus,common/found after fire,"except for the north-west, common and widespread throughout much of the state, particularly following soil disturbance or fire.","variable, erect annual or short-lived perennial herb, circa 40-100 cm high; stems glabrescent to moderately cobwebbed-pubescent. leaves sessile, auriculate, lanceolate to obovate, dentate to jagged-lobate or pinnatisect, 4-14 cm long, 5-35 mm wide (rarely more); upper surface sparsely to densely hispid with tubercle-based septate hairs; lower surface usually cobwebbed, also with some erect septate hairs, rarely glabrescent. inflorescence corymbose, usually circa 5-20 cm across, comprising circa 50-300 capitula; capitula non-radiate; involucre cylindric, 5-7.5 mm long, glabrous, ciliate or somewhat whitish-cobwebbed near base; bracts (10-)11-13; bracteoles present; florets circa 20-35, bisexual and unisexual. cypselas cylindric, 1.5-2.5 mm long, red-brown, papillose-hairy in rows, or nearly all over, rarely glabrescent; pappus of slender hairs 5-6 mm long, deciduous. flowers mostly sep.-dec. cvu, dunt, egl, egu, gipp, glep, gold, ggr, hnf, hsf, mont, nis, otp, otr, snm, strz, vriv, vvp, wap, wpro, wim. also wa, sa, qld, nsw, act, vic, tas. naturalized new zealand. except for the north-west, common and widespread throughout much of the state, particularly following soil disturbance or fire. senecio hispidulus var dissectus (benth.) belcher is now treated as a distinct species, see senecio bathurstianus. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Variable, erect annual or short-lived perennial herb, c. 40-100 cm high; stems glabrescent to moderately cobwebbed-pubescent. Leaves sessile, auriculate, lanceolate to obovate, dentate to jagged-lobate or pinnatisect, 4-14 cm long, 5-35 mm wide (rarely more); upper surface sparsely to densely hispid with tubercle-based septate hairs; lower surface usually cobwebbed, also with some erect septate hairs, rarely glabrescent. Inflorescence corymbose, usually c. 5-20 cm across, comprising c. 50-300 capitula; capitula non-radiate; involucre cylindric, 5-7.5 mm long, glabrous, ciliate or somewhat whitish-cobwebbed near base; bracts (10-)11-13; bracteoles present; florets c. 20-35, bisexual and unisexual. Cypselas cylindric, 1.5-2.5 mm long, red-brown, papillose-hairy in rows, or nearly all over, rarely glabrescent; pappus of slender hairs 5-6 mm long, deciduous. Flowers mostly Sep.-Dec. CVU, DunT, EGL, EGU, GipP, Glep, Gold, GGr, HNF, HSF, MonT, NIS, OtP, OtR, SnM, Strz, VRiv, VVP, WaP, WPro, Wim. Also WA, SA, Qld, NSW, ACT, Vic, Tas. Naturalized New Zealand. Except for the north-west, common and widespread throughout much of the State, particularly following soil disturbance or fire. Senecio hispidulus var. dissectus (Benth.) Belcher is now treated as a distinct species, see Senecio bathurstianus."
