"genus_root","taxon_name","text","life_history_a","life_history_f","parasitic_a","parasitic_f","plant_growth_form_a","plant_growth_form_f","plant_growth_substrate_a","plant_growth_substrate_f","sex_type_a","sex_type_f","stem_growth_habit_a","stem_growth_habit_f","woodiness_a","woodiness_f"
"Hypolaena","Hypolaena caespitosa"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Hypolaena","Hypolaena fastigiata"," rhizomes spreading, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Hypolaena","Hypolaena pubescens"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Hypolaena","Hypolaena grandiuscula"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Hypolaena","Hypolaena humilis"," rhizomes spreading, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Hypolaena","Hypolaena robusta"," rhizomes spreading, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Hypolaena","Hypolaena viridis"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Impatiens","Impatiens sodenii"," general biology. reproduction. reproduce by seed.. dispersal. ","","","","","","","","","","","","","",""
"Ipheion","Ipheion uniflorum"," general biology. growth form. geophyte. life form. bulb. reproduction. primarliy seed. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Ipomoea","Ipomoea indica"," general biology. growth form. vine. reproduction. ","","","","","climber_herbaceous","vine","","","","","","","herbaceous",""
"Ipomoea","Ipomoea cairica"," general biology. growth form. vine. reproduction. ","","","","","climber_herbaceous","vine","","","","","","","herbaceous",""
"Isolepis","Isolepis hystrix"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind, machinery. ","annual","annual","","","herb graminoid","herb","","","","","","","herbaceous",""
"Isolepis","Isolepis prolifera"," general biology. growth form. sedge. life form. perennial. reproduction. stem fragments, possibly seed. dispersal. water. ","perennial","perennial","","","graminoid","sedge","","","","","","","herbaceous","inferred_from_growth_form"
"Ixia","Ixia maculata"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Ixia","Ixia paniculata"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. seed. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Ixia","Ixia polystachya"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. variable seed set. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Juncus","Juncus microcephalus"," general biology. growth form. sedge. life form. perennial. reproduction. seed. dispersal. water, machinery. ","perennial","perennial","","","graminoid","sedge","","","","","","","herbaceous","inferred_from_growth_form"
"Juncus","Juncus acutus"," general biology. growth form. sedge. life form. perennial. reproduction. primarily by seed, also crown fragments. dispersal. rhizomes are able to resprout after fire.. notes. the earliest herbarium specimens were collected in the sydney area.. similar native species. juncus kraussii, pallidus. suggested method of management and control. controlling infestations early and preventing further spread is the most effective form of management. spiny rush may be dug out effectively, as the plant is shallow-rooted. the plant likes damp situations so improving drainage may help to reduce populations, but this would  a suitable control measure where it is a weed in natural habitats such as wetlands. chemical control is often impractical because of the difficulty of application to dense patches; therefore, mechanical removal of the existing growth, although costly, is often the most practical starting point in a control program, read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","graminoid","sedge rush","","","","","rhizomatous dense","rhizomes dense","herbaceous","inferred_from_growth_form"
"Kulinia","Kulinia eludens"," rhizomes tufted, ","","","","","","","","","","","rhizomatous","rhizomes","",""
"Lachenalia","Lachenalia reflexa"," general biology. growth form. geophyte. reproduction. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Lachenalia","Lachenalia aloides"," general biology. growth form. geophyte. life form. annually renewed bulb. reproduction. primarily seed, also offsets. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Lachenalia","Lachenalia bulbifera"," general biology. growth form. geophyte. life form. annually renewed bulb. reproduction. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Lachenalia","Lachenalia mutabilis"," general biology. growth form. geophyte. life form. annually renewed bulb. reproduction. primarily seed. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Lactuca","Lactuca serriola"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. can be biennial or a winter or summer annual. plants emerging in spring have a shorter rosette phase before flowering and are often smaller than plants emerging in autumn.seeds have an attached pappus for wind-dispersal, have no primary dormancy and only form a short term soil seedbank. seed production is proportional to plant height. with taller plants able to produce as many as 2,300 seeds. ","annual biennial","annual biennial","","","herb","herb","","","","","rosette","rosette","herbaceous",""
"Lagunaria","Lagunaria patersonia"," general biology. growth form. tree. reproduction. seed. dispersal. water, garden refuse. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Lagurus","Lagurus ovatus"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. mammals, wind. photosynthetic pathway. c3. seedbank persistence. 2-3 years. notes. can lead to declines in native plant species cover and diversity and make coastal vegetation more susceptible to summer fire. has staggered germination. additional information. origin. mediterranean, southern europe, eastern europe, northern africa, temperate asia. history of use/introduction. ornamental. suggested method of management and control. prevent seed set. hand removal small isolated infestations. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Lantana","Lantana camara"," general biology. growth form. shrub. reproduction. plants may resprout after a cool burn, hot fire can kill plants. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Lavandula","Lavandula stoechas"," general biology. growth form. shrub. reproduction. seed. dispersal. hot fire may kill adult plants and destroy some soil stored seed. plants will resprout following cooler fires. prolific seed germination can follow fire. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Leonotis","Leonotis leonurus"," general biology. growth form. shrub. reproduction. seed. vegetative regeneration strategy. can produces root suckers. notes. can produce large amounts of seed. additional information. origin. south africa. history of use/introduction. handpull seedlings or small plants, ensuring you remove the tap root. try cut and paint with 50% glyphosate for larger plants. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Lepidobolus","Lepidobolus preissianus subsp. volubilis"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Lepidobolus","Lepidobolus deserti"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepidobolus","Lepidobolus quadratus"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepidobolus","Lepidobolus spiralis"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Lepidobolus","Lepidobolus chaetocephalus"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Lepidobolus","Lepidobolus densus"," rhizomes tufted, ","","","","","graminoid","","","","","","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Leptocarpus","Leptocarpus laxus"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Leptocarpus","Leptocarpus tenax"," rhizomes spreading, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Leptospermum","Leptospermum laevigatum"," general biology. growth form. shrub. reproduction. seed. dispersal. adult plants are killed by fire, seed is released from woody fruits and germinates prolifically in post fire conditions. notes. fell mature plants. slash, fell, mulch spray regrowth until just wet - 100ml grazon® plus pulse® in 10l water standing plants (thickets) 10l/ha glyphosate plus 0.25% pulse® for overall spraying or 100ml glyphosate (450g/l) plus 25ml pulse® in 10l water - spot spraying individual plants 200ml access® in 10l diesel applied to the lower 50cm of each trunk in spring. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Lepyrodia","Lepyrodia glauca"," rhizomes spreading, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia porterae"," rhizomes tufted, glabrous. ","","","","","graminoid","","","","","","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia extensa"," rhizomes spreading, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia macra"," rhizomes tufted, glabrous. dioecious (with separate male and female plants) or monoecious (with separate male and female flowers on the same plant). ","","","","","graminoid","","","","dioecious monoecious","dioecious monoecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia riparia"," rhizomes tufted, glabrous. ","","","","","graminoid","","","","","","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia heleocharoides"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia drummondiana"," rhizomes spreading or tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia hermaphrodita"," rhizomes tufted, glabrous. ","","","","","graminoid","","","","","","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia fortunata"," rhizomes tufted, glabrous. ","","","","","graminoid","","","","","","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia muirii"," rhizomes spreading, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia monoica"," rhizomes tufted, glabrous. ","","","","","graminoid","","","","","","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Lepyrodia","Lepyrodia curvescens"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Limonium","Limonium sinuatum"," general biology. growth form. herb. life form. perennial. reproduction. seed. dispersal. garden refuse, plantings. notes. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Limonium","Limonium companyonis"," general biology. growth form. herb. life form. perennial. reproduction. seed. notes. dig out plants in small infestations, ensuring removal of entire tap root. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Lolium","Lolium temulentum"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. water, wind, agriculture. photosynthetic pathway. c3. toxicity. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Lolium","Lolium rigidum"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. water, wind, mammals, combine harvesters. photosynthetic pathway. c3. toxicity. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Lonicera","Lonicera japonica"," general biology. growth form. vine. reproduction. ","","","","","climber_herbaceous","vine","","","","","","","herbaceous",""
"Lotus","Lotus uliginosus"," general biology. growth form. herb. life form. perennial. reproduction. seed, rhizomes. dispersal. develops extensive rhizomes. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","rhizomatous","rhizomes","herbaceous",""
"Loxocarya","Loxocarya cinerea"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Loxocarya","Loxocarya magna"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Loxocarya","Loxocarya gigas"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Loxocarya","Loxocarya albipes"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Loxocarya","Loxocarya striata"," rhizomes spreading, ","","","","","graminoid","","","","","","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Lupinus","Lupinus angustifolius"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. hand remove scattered plants. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Lupinus","Lupinus cosentinii"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. planting for agriculture, water, soil movement. toxicity. stubble and large quantities of seed can cause poisoning in stock. seedbank persistence. some dormancy. notes. has a well-established root system including a strong taproot. capable of fixing nitrogen. seed germinates in autumn, plants grow through winter and spring, and die with the onset of summer drought. hand remove scattered plants prior to flowering. spray dense infestations with metsulfuron methyl 0.1g/15 l (2-3 g/ha) + wetting agent. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","dense","dense","herbaceous",""
"Luvunga","Luvunga monophylla"," tree, spines present; ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Lycium","Lycium ferocissimum"," general biology. growth form. shrub. life form. more than 2 years. reproduction. seed. dispersal. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Macropidia","Macropidia fuliginosa","  ","","","","","","","","","","","","","",""
"Malva","Malva parviflora"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. spring germinating plants may flower when only a few centimetres high and survive over summer to become biennial. germination is moderately sensitive to salt stress, and is  by light but is stimulated by scarification. morphologically variable between geographical locations. plants growing in wamer areas have longer growth periods and higher maximum plant height compared to cool regions. acts as a host for many pests and dieases, including viruses, fungus and nematodes. anecdotal evidence suggests it solar tracks, which could increase the annual carbon gain by as much as 25%. this may help to account for the success of this species as a weed in many locations worldwide. additional information. origin. northern africa, arabian peninsula, western asia, southeastern and southwestern europe. history of use/introduction. ornamental, medicines, food. similar exotic species. malva nicaeensis. similar native species. preissiana. suggested method of management and control. hand remove isolated plants. chemical control is only effective at early growth stages, it is naturally tolerant to glyphosate and difficult to control due to substantial taproot. able to regrow after cutting or defloiation, although plants may be killed if the tap root is cut below the crown. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual biennial","annual biennial","","","herb","herb","","","","","","","herbaceous",""
"Malva","Malva dendromorpha"," general biology. growth form. herb. life form. perennial. reproduction. seed. dispersal. birds (through adhesion and ingestion), wind. seedbank persistence. long term, 5+ years. notes. a perennial or biennial species. occasionally hybridises with priessiana (formerly australiana). additional information. origin. europe. similar exotic species. malva parviflora, multiflora. similar native species. priessiana. suggested method of management and control. cut to ground and paint stump with 15% glyphosate. avoid hand removal of mature plants as this causes soil disturbance. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","biennial perennial","biennial perennial","","","herb","herb","","","","","","","herbaceous",""
"Medicago","Medicago polymorpha"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. animals (adhesion). toxicity. occasionally toxic to livestock. seedbank persistence. 5+ years. notes. has a taproot and nitrogen-fixing nodules. hand pull isolated plants in winter before flowering. lontrel® at 10 ml/10 l + wetting agent provides effective control in early winter. otherwise metsulfuron methyl 0.1 g/10 l + wetting agent or 1 g/10 l of logran® applied in early winter provides reasonably selective control. repeat annually for several years. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Melaleuca","Melaleuca lanceolata"," general biology. growth form. shrub/small tree. reproduction. seed. dispersal. wind, water. vegetative regeneration strategy. resprouts from base. seedbank persistence. short days-1 year. fire response. can resprout following fire. ","perennial","inferred_from_growth_form","","","shrub tree","shrub tree","","","","","","","woody",""
"Melaleuca","Melaleuca leucadendra"," general biology. growth form. tree. reproduction. seed. dispersal. wind, water. vegetative regeneration strategy. resprouts. seedbank persistence. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Melaleuca","Melaleuca linariifolia"," general biology. growth form. tree. reproduction. seed. dispersal. wind, water. seedbank persistence. short, days -1 year. fire response. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Melanostachya","Melanostachya ustulata"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Melia","Melia azedarach"," general biology. growth form. tree. reproduction. seed, suckers prolifically following disturbance. dispersal. birds, water, rats, mulch. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Melicope","Melicope elleryana"," tree, ; ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Melilotus","Melilotus indicus"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. water, wind. toxicity. poisonous to mammals. seedbank persistence. possibly 20+ years. notes. can be biennial. widely naturalised throughout the world. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual biennial","annual biennial","","","herb","herb","","","","","","","herbaceous",""
"Melinis","Melinis repens"," general biology. growth form. grass. life form. perennial, caespitose. reproduction. seed. dispersal. wind, wildlife. photosynthetic pathway. c4. fire response. resprouts. generally is a shortlivedperennial but may be an annual. displaces native vegetation and prevents the natural succession of native species. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual perennial short_lived_perennial","annual perennial shortlivedperennial","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Mentha","Mentha pulegium"," general biology. growth form. herb. reproduction. ","","","","","herb","herb","","","","","","","herbaceous",""
"Mesembryanthemum","Mesembryanthemum crystallinum"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. animals (by ingestion) including rabbits and mice, possibly water and wind. toxicity. contains potentially toxic levels of oxalate, which may cause stock poisoning. seedbank persistence. 20+ years. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Microcybe","Microcybe albiflora"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Microcybe","Microcybe multiflora subsp. baccharoides"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Microcybe","Microcybe pauciflora subsp. pauciflora"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Microcybe","Microcybe pauciflora subsp. grandis"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Microcybe","Microcybe multiflora subsp. multiflora"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Micromelum","Micromelum minutum"," tree, ; ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Monoculus","Monoculus monstrosus"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Moraea","Moraea setifolia"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. primarily seed, occasionally offsets. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Moraea","Moraea miniata"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Moraea","Moraea fugax"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. primarily seed, occasionally cormels. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Moraea","Moraea lewisiae"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. primarily seed, occasionally offsets. dispersal. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Moraea","Moraea flaccida"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. primarily seed, occasionally corm offsets. dispersal. all parts of the plant are toxic to stock. additional information. origin. southern africa. history of use/introduction. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Muiriantha","Muiriantha hassellii"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Murraya","Murraya paniculata"," tree, ; ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Muscari","Muscari comosum"," general biology. growth form. geophyte. life form. bulb. reproduction. offsets, seed. dispersal. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Myosotis","Myosotis sylvatica"," general biology. growth form. herb. life form. perennial. reproduction. seed. dispersal. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Narcissus","Narcissus tazetta"," general biology. growth form. geophyte. life form. perennial bulb. reproduction. offsets, seed. dispersal. ","perennial","perennial","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Narcissus","Narcissus papyraceus"," general biology. growth form. geophyte. life form. perennial bulb. reproduction. offsets, seed. dispersal. ","perennial","perennial","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Nematolepis","Nematolepis phebalioides"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Nicotiana","Nicotiana glauca"," general biology. growth form. shrub. reproduction. seed. dispersal. water, animals. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Nothoscordum","Nothoscordum gracile"," general biology. growth form. geophyte. life form. bulb. reproduction. bulbils, bulb offsets, seed. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Nymphaea","Nymphaea mexicana"," general biology. life form. perennial. reproduction. ","perennial","perennial","","","herb","inferred_from_life_history","","","","","","","herbaceous",""
"Oenothera","Oenothera mollissima"," general biology. growth form. herb. life form. perennial. reproduction. seed. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Oenothera","Oenothera drummondii"," general biology. growth form. herb. life form. perennial. reproduction. seed. seedbank persistence. up to 80 years. notes. control in seedling stage, as older plants resistant to herbicide. relatively resistant to glyphosate. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Oenothera","Oenothera stricta"," general biology. growth form. herb. life form. perennial. reproduction. seed. dispersal. control in seedling stage, as older plants are resistant to herbicide. relatively tolerant of glyphosate. hand remove small populations, ensuring removal of entire root stystem. spot spray chlorsulfuron 0.4 g/10 l + spray oil. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Oenothera","Oenothera laciniata"," general biology. growth form. herb. life form. perennial. reproduction. seed. seedbank persistence. long term. notes. control in seedling stage, as older plants are relatively resistant to herbicides, including glyphosate. hand remove small populations, ensuring removal of entire root stystem. spot spray chlorsulfuron 0.4 g/10 l + spray oil. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Olea","Olea europaea"," general biology. growth form. tree. reproduction. seed, suckers. dispersal. birds, mammals. fire kills young plants but older plants will resprout following fire. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Opuntia","Opuntia stricta"," general biology. growth form. shrub/small tree. life form. perennial. reproduction. the plant fragments can be dispersed in flood waters or by native animals and stock.. very small plants and seeds will be destroyed in the hot fire.. notes. these species are shrubs or small trees with jointed, succulent stems (pads) that are cylindrical, club-shaped or compressed. while several herbicides are recommended for managing prickly pears, chemical control is  effective as many species occur on rocky slopes, and infested areas must be checked and resprayed over several years if necessary. biological control using cactoblastis moths or cochineal insects can be effective on dense populations, and outlying plants can be infected by transferring infected pads to them. however, there are a number of species of cochineal insects that are host specific and may destroy one species of opuntia but . the effect of these agents appears to be limited in colder climates. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","shrub tree","shrub tree","","","","","dense","dense","woody",""
"Ornithogalum","Ornithogalum thyrsoides"," general biology. growth form. geophyte. life form. bulb. reproduction. bulbils, seed. dispersal. water. fire response. generally survives fire. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
